Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,No,Non-Travel,-51,Human Resources,18,3,Other,1,1003,2,Male,49,4,2,Sales Representative,3,Married,8930,17671,1,Y,No,12,3,1,80,0,9,3,1,0,7,0,0
37,Yes,Non-Travel,604,Human Resources,10,2,Marketing,1,-173,1,Male,81,2,2,Manufacturing Director,1,Divorced,6134,11584,-2,Y,No,10,4,3,80,2,11,5,1,0,7,6,1
42,No,Travel_Frequently,991,Sales,10,4,Life Sciences,1,618,1,Male,68,4,1,Human Resources,2,Single,4076,11981,0,Y,No,12,3,3,80,1,11,5,2,-3,8,1,6
51,No,Non-Travel,1362,Human Resources,14,2,Other,1,914,4,Male,77,2,4,Human Resources,3,Divorced,4242,9129,1,Y,Yes,17,4,1,80,2,7,1,4,10,2,4,6
25,No,Travel_Rarely,829,Sales,18,4,Marketing,1,363,2,Male,40,3,5,Manufacturing Director,1,Single,6644,19780,2,Y,Yes,19,3,1,80,3,23,1,3,2,0,1,5
56,No,Travel_Rarely,461,Sales,9,1,Other,1,-518,2,Female,77,3,3,Research Director,1,Divorced,7030,7761,3,Y,No,16,4,1,80,1,13,6,2,9,8,2,3
19,No,Travel_Frequently,472,Human Resources,5,1,Medical,1,965,4,Female,52,2,3,Manager,2,Married,4352,20363,3,Y,Yes,17,4,4,80,3,12,0,1,0,4,1,3
35,Yes,Travel_Rarely,1159,Sales,14,5,Other,1,552,3,Male,45,3,5,Sales Executive,1,Divorced,5216,15792,2,Y,Yes,16,4,2,80,0,14,4,3,-3,9,4,5
42,No,Travel_Frequently,714,Research & Development,-5,1,Human Resources,1,2092,2,Male,55,4,1,Sales Representative,2,Married,12831,13992,1,Y,No,15,4,3,80,3,34,3,2,11,0,0,2
39,No,Travel_Frequently,799,Research & Development,16,5,Human Resources,1,1085,2,Male,93,1,3,Sales Executive,2,Single,13021,9638,-2,Y,Yes,17,3,1,80,2,2,2,4,6,6,2,7
31,Yes,Travel_Rarely,1050,Human Resources,3,2,Other,1,1307,4,Male,58,3,2,Laboratory Technician,2,Single,7689,4664,1,Y,Yes,6,4,1,80,2,4,4,1,2,4,0,0
35,Yes,Non-Travel,-368,Research & Development,7,1,Technical Degree,1,953,3,Female,110,1,3,Research Director,2,Married,188,9703,0,Y,No,15,3,2,80,0,0,2,3,4,4,4,1
32,Yes,Travel_Rarely,1609,Sales,16,2,Medical,1,1081,3,Female,23,3,5,Human Resources,1,Single,9038,11964,3,Y,No,11,3,4,80,0,9,4,3,4,3,-1,0
31,No,Travel_Rarely,507,Research & Development,5,2,Life Sciences,1,30,1,Female,34,4,2,Laboratory Technician,3,Divorced,13820,-2549,4,Y,Yes,19,4,3,80,1,13,5,1,19,0,4,5
44,Yes,Travel_Frequently,900,Human Resources,14,1,Other,1,398,1,Female,92,3,3,Sales Executive,3,Married,12951,12908,5,Y,Yes,14,4,4,80,2,7,4,4,8,6,2,0
40,No,Travel_Frequently,114,Human Resources,18,2,Life Sciences,1,1680,4,Male,97,3,5,Sales Executive,4,Single,9960,20892,4,Y,Yes,15,3,4,80,2,7,1,1,7,2,-1,0
30,No,Travel_Frequently,631,Sales,10,1,Medical,1,1150,3,Male,48,2,1,Sales Representative,2,Divorced,13199,18350,2,Y,No,9,3,4,80,1,12,3,4,2,4,7,5
45,Yes,Travel_Frequently,1304,Human Resources,11,1,Other,1,784,4,Male,67,1,5,Healthcare Representative,1,Divorced,6754,10781,1,Y,Yes,18,3,1,80,2,7,5,3,11,11,3,1
39,Yes,Non-Travel,29,Research & Development,8,1,Technical Degree,1,1317,1,Female,80,1,1,Sales Executive,1,Single,9460,14647,0,Y,Yes,17,3,2,80,1,13,6,1,0,2,-1,7
44,No,Non-Travel,1256,Human Resources,10,4,Marketing,1,1329,4,Male,61,4,2,Manager,4,Single,3297,10354,-1,Y,Yes,17,3,2,80,2,19,4,4,10,3,2,7
42,Yes,Non-Travel,692,Sales,0,2,Technical Degree,1,2223,4,Male,68,4,5,Manager,3,Divorced,7878,15371,5,Y,Yes,12,4,2,80,3,16,3,4,10,3,-3,2
29,No,Travel_Frequently,999,Human Resources,6,3,Technical Degree,1,1123,2,Female,66,1,4,Manufacturing Director,1,Married,12762,25275,2,Y,Yes,12,4,4,80,3,18,1,2,13,2,-3,4
31,Yes,Travel_Frequently,1067,Research & Development,-1,1,Marketing,1,385,2,Female,35,2,4,Sales Representative,4,Single,3727,21206,0,Y,Yes,16,3,3,80,1,19,6,4,-5,2,6,11
43,Yes,Travel_Frequently,980,Sales,1,2,Marketing,1,955,2,Female,58,2,4,Sales Representative,3,Single,2447,18020,0,Y,No,12,4,4,80,1,13,2,1,13,6,-1,7
42,Yes,Non-Travel,453,Research & Development,-7,5,Human Resources,1,1390,1,Female,66,1,4,Human Resources,1,Married,6961,10804,0,Y,No,16,3,2,80,0,10,6,1,9,9,4,5
36,No,Travel_Frequently,655,Sales,11,1,Marketing,1,1624,4,Female,67,3,4,Sales Executive,2,Married,5435,19651,2,Y,No,7,4,1,80,2,5,0,4,2,4,5,9
37,Yes,Travel_Rarely,212,Human Resources,22,1,Other,1,52,2,Male,30,1,1,Healthcare Representative,4,Single,9559,2306,5,Y,Yes,13,3,4,80,3,8,3,1,-6,6,0,0
48,No,Travel_Rarely,1000,Sales,5,3,Life Sciences,1,1177,2,Male,81,3,5,Laboratory Technician,1,Married,4369,12516,1,Y,Yes,21,4,1,80,0,7,2,3,4,3,8,8
31,No,Travel_Frequently,1489,Sales,17,4,Human Resources,1,484,2,Female,68,1,2,Sales Representative,4,Divorced,14593,18467,-2,Y,No,16,4,2,80,2,16,3,3,8,3,2,5
41,No,Travel_Rarely,66,Human Resources,18,4,Human Resources,1,683,1,Male,44,3,4,Manufacturing Director,4,Divorced,431,19583,2,Y,No,15,3,4,80,3,13,3,1,-2,2,2,9
35,No,Travel_Rarely,495,Research & Development,0,1,Life Sciences,1,1534,1,Male,102,2,4,Manufacturing Director,4,Divorced,12405,19081,2,Y,No,22,4,1,80,2,16,3,4,1,1,-1,2
34,Yes,Non-Travel,729,Human Resources,1,2,Human Resources,1,1474,4,Male,58,1,2,Sales Executive,2,Single,2902,16411,2,Y,No,6,3,4,80,1,2,1,3,0,8,0,9
46,No,Travel_Frequently,872,Sales,17,5,Marketing,1,616,4,Male,60,4,2,Sales Executive,3,Married,-1952,12919,1,Y,No,12,3,2,80,3,22,5,4,4,2,-4,-2
44,No,Travel_Frequently,1157,Human Resources,8,5,Technical Degree,1,929,4,Female,78,3,4,Research Scientist,3,Divorced,7622,18142,3,Y,Yes,13,4,3,80,3,7,3,1,0,6,0,2
44,Yes,Non-Travel,741,Sales,-1,2,Medical,1,702,2,Male,104,2,1,Research Scientist,1,Married,5304,7530,2,Y,Yes,18,3,2,80,0,2,1,2,20,1,5,5
48,No,Travel_Rarely,674,Human Resources,4,1,Marketing,1,2765,3,Male,79,4,2,Sales Executive,2,Divorced,1278,8300,2,Y,Yes,18,4,3,80,2,7,0,3,12,4,-1,6
37,Yes,Travel_Rarely,1247,Human Resources,12,5,Technical Degree,1,1192,1,Male,82,2,5,Research Director,3,Married,-1412,14752,3,Y,Yes,12,4,3,80,1,30,5,1,0,4,0,-3
43,No,Travel_Frequently,1069,Research & Development,2,4,Technical Degree,1,519,2,Female,45,3,5,Manager,1,Divorced,6463,15545,1,Y,Yes,18,3,2,80,1,8,1,3,1,1,-1,0
34,Yes,Travel_Rarely,1019,Sales,-13,2,Human Resources,1,1820,2,Male,67,1,1,Manager,1,Divorced,11097,1318,1,Y,No,13,4,1,80,2,8,6,4,-2,2,-2,0
39,No,Non-Travel,847,Research & Development,6,3,Other,1,1842,4,Female,55,2,3,Human Resources,4,Divorced,9256,17552,6,Y,No,19,3,4,80,2,9,0,2,6,0,5,0
35,Yes,Non-Travel,1199,Sales,7,1,Other,1,2103,4,Female,80,1,1,Healthcare Representative,2,Divorced,6769,19813,4,Y,Yes,11,3,4,80,1,10,6,2,17,4,-1,1
37,No,Travel_Frequently,537,Human Resources,9,2,Human Resources,1,2281,2,Female,82,1,4,Manufacturing Director,3,Divorced,8757,13763,4,Y,No,14,4,4,80,2,5,5,1,14,-2,1,4
42,No,Non-Travel,482,Sales,19,5,Human Resources,1,1450,1,Female,99,2,3,Manager,2,Divorced,6374,31214,5,Y,Yes,13,3,3,80,0,12,1,3,8,4,1,9
29,Yes,Non-Travel,1103,Research & Development,9,1,Life Sciences,1,814,1,Male,22,2,4,Research Director,2,Divorced,-228,9452,4,Y,Yes,19,4,3,80,2,19,0,2,5,6,5,2
56,Yes,Travel_Frequently,146,Research & Development,11,4,Life Sciences,1,902,2,Female,53,2,5,Sales Executive,3,Divorced,-186,11742,5,Y,No,13,4,2,80,0,13,1,3,10,4,0,9
27,Yes,Non-Travel,839,Research & Development,17,1,Medical,1,849,3,Female,92,1,2,Sales Representative,3,Divorced,5546,11501,-1,Y,Yes,15,3,1,80,0,2,0,4,8,1,0,4
25,Yes,Non-Travel,674,Sales,9,1,Medical,1,781,3,Female,37,4,4,Research Director,2,Married,5746,13770,3,Y,Yes,17,4,2,80,2,8,3,4,9,1,-1,3
47,No,Non-Travel,235,Research & Development,26,4,Medical,1,1771,1,Female,82,3,5,Human Resources,1,Married,10509,11973,2,Y,Yes,17,3,2,80,3,6,3,1,8,8,0,7
44,No,Travel_Rarely,426,Research & Development,-1,4,Medical,1,1025,4,Female,88,4,1,Research Director,2,Single,10068,4299,6,Y,No,18,3,1,80,3,11,5,2,9,4,0,3
42,Yes,Travel_Frequently,758,Research & Development,1,1,Technical Degree,1,1609,3,Male,65,1,4,Sales Representative,3,Divorced,9351,10422,5,Y,No,15,3,3,80,0,21,0,2,-1,7,1,1
42,No,Travel_Frequently,1219,Human Resources,14,4,Technical Degree,1,1432,3,Female,36,2,5,Laboratory Technician,2,Married,5183,13618,1,Y,Yes,13,3,2,80,2,10,3,3,6,7,7,8
36,Yes,Travel_Frequently,539,Human Resources,19,2,Life Sciences,1,363,4,Male,63,2,2,Research Scientist,3,Married,2,23057,3,Y,Yes,13,4,2,80,0,10,5,4,8,2,1,3
28,Yes,Travel_Rarely,1292,Sales,7,4,Other,1,-8,3,Male,95,3,4,Laboratory Technician,1,Married,8442,29988,3,Y,No,15,3,3,80,2,25,2,2,4,0,5,10
37,No,Travel_Rarely,827,Sales,0,4,Human Resources,1,280,2,Female,97,3,5,Manufacturing Director,2,Married,8975,23818,3,Y,No,16,3,4,80,2,18,3,1,0,6,5,2
30,No,Travel_Frequently,1331,Research & Development,23,1,Other,1,767,3,Male,70,4,4,Manufacturing Director,1,Married,-4742,8794,0,Y,No,14,3,1,80,1,15,3,1,7,1,2,0
45,No,Travel_Rarely,558,Human Resources,2,2,Marketing,1,1105,4,Male,46,4,2,Manager,2,Married,2574,9360,3,Y,No,15,4,1,80,3,26,4,2,32,2,5,1
35,No,Travel_Frequently,782,Research & Development,11,3,Technical Degree,1,634,2,Male,101,3,4,Sales Representative,2,Single,3249,13179,2,Y,Yes,9,4,4,80,3,15,1,1,1,4,2,1
29,No,Travel_Rarely,951,Research & Development,19,3,Medical,1,1448,3,Female,82,1,4,Manufacturing Director,3,Married,7060,27015,3,Y,Yes,17,3,1,80,1,-4,2,2,6,3,-2,3
33,No,Non-Travel,730,Human Resources,5,5,Medical,1,707,1,Female,47,4,5,Manager,4,Single,2720,13135,0,Y,Yes,15,4,4,80,1,17,0,2,14,-4,2,1
40,No,Non-Travel,1187,Human Resources,4,4,Marketing,1,1179,2,Female,72,2,3,Human Resources,3,Single,6323,4864,1,Y,No,18,4,2,80,1,-1,5,2,17,0,2,0
31,Yes,Travel_Frequently,-88,Human Resources,4,4,Other,1,1095,2,Female,71,2,4,Manager,2,Divorced,5511,10745,5,Y,No,15,3,1,80,0,14,2,2,3,7,7,2
29,Yes,Travel_Rarely,1779,Sales,16,2,Medical,1,2069,1,Female,52,1,3,Laboratory Technician,4,Divorced,5753,19701,0,Y,Yes,8,3,1,80,0,-2,0,3,12,3,0,4
39,Yes,Travel_Rarely,1148,Sales,17,3,Other,1,437,1,Female,72,3,1,Sales Executive,4,Divorced,3130,19223,0,Y,No,13,4,2,80,0,7,3,2,11,6,3,5
39,Yes,Non-Travel,732,Research & Development,9,5,Human Resources,1,2354,3,Female,88,4,4,Healthcare Representative,1,Married,3494,12888,2,Y,Yes,14,4,3,80,0,8,6,1,3,1,-1,4
32,Yes,Non-Travel,579,Sales,24,2,Marketing,1,667,3,Male,59,2,3,Laboratory Technician,2,Divorced,1417,19177,0,Y,No,17,4,3,80,0,5,4,4,10,0,7,8
32,No,Travel_Rarely,452,Human Resources,9,4,Other,1,218,4,Male,90,3,1,Research Director,3,Married,8292,-1866,0,Y,Yes,7,3,2,80,3,8,6,3,5,6,6,4
39,Yes,Travel_Rarely,1062,Human Resources,19,3,Human Resources,1,894,4,Female,30,4,5,Sales Executive,4,Married,9191,15052,2,Y,Yes,15,4,1,80,3,19,5,4,3,8,-1,-3
23,Yes,Travel_Rarely,1203,Sales,5,5,Other,1,2975,2,Male,110,1,4,Research Scientist,4,Divorced,2874,20439,-1,Y,Yes,17,4,1,80,2,5,5,4,17,1,7,5
24,Yes,Travel_Rarely,736,Research & Development,28,1,Other,1,1563,1,Female,67,2,5,Laboratory Technician,3,Divorced,13662,8384,0,Y,Yes,12,4,1,80,3,15,2,4,10,7,5,4
30,Yes,Travel_Rarely,1249,Research & Development,21,3,Medical,1,1387,1,Female,87,1,1,Laboratory Technician,3,Single,5021,8360,7,Y,No,15,4,4,80,1,3,1,4,-3,0,6,6
34,Yes,Travel_Rarely,436,Sales,8,5,Life Sciences,1,1503,4,Female,70,1,5,Research Director,4,Single,13706,1028,3,Y,Yes,12,3,3,80,3,9,0,4,6,-1,7,0
39,Yes,Travel_Frequently,365,Research & Development,20,2,Technical Degree,1,561,2,Male,49,1,5,Healthcare Representative,3,Married,3479,25629,0,Y,Yes,12,3,1,80,1,13,4,1,3,6,5,7
50,Yes,Travel_Rarely,1534,Research & Development,20,1,Other,1,1221,2,Female,65,4,2,Research Director,1,Married,-3038,9187,3,Y,Yes,13,3,3,80,3,3,4,2,5,0,1,5
44,No,Non-Travel,1041,Research & Development,21,5,Other,1,1026,4,Female,27,1,1,Manager,4,Divorced,8396,16028,4,Y,Yes,12,4,3,80,0,1,6,1,10,0,7,4
35,No,Travel_Frequently,1366,Human Resources,-10,5,Other,1,2113,4,Female,79,4,5,Research Scientist,1,Divorced,7673,18611,5,Y,No,17,3,1,80,3,15,2,3,8,0,0,7
36,Yes,Travel_Rarely,457,Human Resources,15,4,Life Sciences,1,959,4,Female,69,4,3,Manufacturing Director,2,Single,6664,25075,2,Y,Yes,12,4,2,80,2,20,1,1,15,2,0,8
27,No,Non-Travel,429,Sales,13,3,Human Resources,1,797,3,Male,61,1,1,Human Resources,1,Divorced,3479,13217,5,Y,Yes,11,4,2,80,0,10,1,3,14,-1,0,7
36,No,Travel_Frequently,657,Human Resources,13,4,Marketing,1,323,2,Female,81,1,2,Manufacturing Director,3,Married,6340,10473,-2,Y,No,21,3,3,80,0,7,1,2,0,6,3,-4
34,No,Non-Travel,469,Research & Development,10,1,Medical,1,1109,2,Male,66,3,4,Healthcare Representative,4,Divorced,4095,15544,0,Y,Yes,18,4,4,80,2,12,5,4,6,5,0,0
39,No,Travel_Rarely,1087,Human Resources,11,5,Life Sciences,1,1201,2,Male,78,2,5,Healthcare Representative,1,Single,5079,23452,3,Y,Yes,8,4,3,80,3,11,0,2,-4,5,-1,2
29,Yes,Travel_Rarely,499,Sales,19,4,Human Resources,1,301,4,Female,85,3,3,Research Director,3,Married,10465,13101,3,Y,Yes,12,4,3,80,3,13,0,1,0,8,0,0
41,No,Travel_Rarely,329,Human Resources,13,3,Other,1,1297,4,Female,54,2,2,Manager,3,Single,7370,7516,0,Y,Yes,16,3,2,80,2,-8,6,1,-5,7,1,1
50,No,Travel_Rarely,859,Research & Development,10,1,Human Resources,1,1165,4,Male,48,2,1,Sales Representative,1,Single,9374,3346,3,Y,No,16,3,1,80,0,2,2,2,-2,0,2,3
35,No,Travel_Frequently,281,Research & Development,18,2,Life Sciences,1,1634,4,Male,30,3,5,Manager,4,Married,5411,5620,1,Y,No,9,3,1,80,2,4,3,2,15,6,0,2
40,Yes,Travel_Frequently,76,Sales,12,4,Life Sciences,1,1754,1,Male,68,3,2,Healthcare Representative,1,Single,4892,20465,2,Y,No,19,3,4,80,1,12,2,1,11,8,-1,4
43,Yes,Non-Travel,856,Human Resources,13,1,Life Sciences,1,1081,4,Male,75,2,2,Healthcare Representative,2,Divorced,1072,12030,5,Y,No,18,3,2,80,1,12,0,2,10,7,3,8
33,Yes,Travel_Rarely,96,Human Resources,24,2,Marketing,1,400,3,Female,38,2,3,Laboratory Technician,1,Divorced,4760,9988,4,Y,No,16,3,2,80,3,16,6,3,14,7,8,10
38,Yes,Non-Travel,1115,Human Resources,5,4,Technical Degree,1,524,1,Male,94,2,4,Sales Representative,1,Single,-9132,9217,0,Y,No,20,3,3,80,0,13,5,3,10,3,0,5
37,Yes,Travel_Frequently,239,Research & Development,-3,1,Medical,1,2085,1,Male,49,4,4,Healthcare Representative,4,Divorced,3724,14918,0,Y,Yes,16,3,2,80,1,1,2,1,6,1,5,8
37,Yes,Travel_Rarely,-101,Sales,9,1,Marketing,1,1124,4,Male,23,2,4,Sales Representative,1,Single,6117,12608,1,Y,Yes,16,3,3,80,2,22,6,1,3,3,2,2
29,Yes,Travel_Rarely,683,Human Resources,10,4,Marketing,1,2076,2,Male,96,1,1,Research Scientist,3,Divorced,9156,12369,2,Y,Yes,20,3,4,80,3,21,3,2,17,1,4,1
37,No,Travel_Frequently,860,Research & Development,15,1,Technical Degree,1,1325,4,Female,25,1,2,Human Resources,4,Single,5238,23917,1,Y,Yes,19,4,2,80,3,1,4,2,15,7,4,3
41,No,Travel_Frequently,1000,Research & Development,10,5,Marketing,1,1478,2,Female,85,1,1,Research Director,3,Divorced,8139,25260,5,Y,No,12,3,2,80,0,13,2,4,5,4,2,3
50,No,Travel_Frequently,871,Research & Development,15,4,Life Sciences,1,1589,4,Female,80,3,2,Healthcare Representative,4,Married,-3759,2853,3,Y,Yes,17,4,3,80,1,6,6,3,11,7,0,6
45,Yes,Travel_Frequently,375,Human Resources,29,1,Life Sciences,1,288,4,Male,72,3,3,Research Scientist,2,Married,6235,16644,3,Y,Yes,12,4,2,80,3,12,1,1,-10,-1,-1,4
56,Yes,Travel_Frequently,1090,Human Resources,15,2,Human Resources,1,1209,2,Male,55,3,3,Manager,2,Divorced,-1404,8783,0,Y,No,17,3,1,80,2,19,3,1,11,2,5,9
29,Yes,Travel_Rarely,1189,Human Resources,17,2,Other,1,280,2,Female,76,2,1,Research Director,2,Single,814,12546,5,Y,Yes,16,3,4,80,1,27,1,1,3,0,4,4
44,Yes,Travel_Frequently,315,Human Resources,8,5,Marketing,1,853,2,Female,87,1,1,Sales Representative,1,Divorced,5621,16514,-4,Y,Yes,10,4,1,80,3,17,5,1,23,-1,5,1
38,Yes,Travel_Rarely,729,Human Resources,-2,4,Other,1,1410,2,Male,45,2,3,Research Director,2,Single,12511,12799,4,Y,No,14,3,3,80,3,13,0,4,14,5,4,2
56,No,Travel_Rarely,691,Human Resources,-9,1,Medical,1,407,3,Female,85,4,5,Manufacturing Director,4,Divorced,8250,15953,5,Y,Yes,16,3,3,80,1,8,2,3,-5,0,5,2
29,No,Travel_Frequently,891,Human Resources,4,1,Life Sciences,1,1361,2,Male,84,4,4,Laboratory Technician,2,Divorced,6588,19103,1,Y,Yes,13,4,3,80,1,12,6,4,2,2,2,6
29,Yes,Travel_Frequently,719,Human Resources,-11,2,Human Resources,1,122,4,Male,71,3,4,Sales Representative,4,Married,6410,16409,5,Y,No,16,3,4,80,0,21,2,3,7,0,-2,3
31,Yes,Travel_Rarely,775,Human Resources,13,5,Medical,1,1713,4,Male,54,4,3,Research Scientist,3,Single,3143,9709,2,Y,Yes,18,3,2,80,2,10,1,1,6,2,3,4
17,Yes,Travel_Frequently,1061,Research & Development,6,2,Human Resources,1,624,3,Male,84,1,4,Healthcare Representative,1,Single,3941,9834,2,Y,Yes,15,4,1,80,0,4,1,3,6,6,7,5
32,Yes,Travel_Frequently,353,Human Resources,-1,2,Technical Degree,1,406,2,Male,76,4,5,Sales Representative,3,Single,8514,4065,3,Y,Yes,16,4,2,80,0,-1,0,1,13,0,3,6
29,No,Travel_Frequently,1100,Sales,10,5,Life Sciences,1,160,4,Male,45,3,5,Sales Executive,3,Single,-19,8235,10,Y,Yes,20,4,3,80,2,15,6,4,3,2,-1,7
38,Yes,Non-Travel,1262,Research & Development,3,4,Medical,1,676,3,Female,58,2,2,Manufacturing Director,2,Single,9295,28278,6,Y,Yes,16,3,2,80,2,13,2,3,6,6,4,5
40,Yes,Travel_Rarely,1461,Human Resources,12,1,Technical Degree,1,-123,4,Female,82,4,1,Research Scientist,2,Married,4673,8675,4,Y,No,15,4,4,80,0,6,6,2,16,6,9,0
54,Yes,Non-Travel,-62,Sales,14,4,Medical,1,694,3,Female,68,1,4,Manager,2,Divorced,10389,5818,0,Y,Yes,11,3,3,80,1,19,0,3,16,2,0,2
45,Yes,Travel_Frequently,728,Human Resources,3,3,Human Resources,1,1686,3,Male,87,1,5,Sales Executive,3,Single,11027,16590,3,Y,Yes,17,3,2,80,2,7,1,1,12,5,3,2
31,No,Non-Travel,9,Sales,7,3,Technical Degree,1,911,1,Female,58,1,1,Sales Representative,1,Single,-1373,13527,0,Y,Yes,16,3,1,80,0,10,4,2,4,7,3,1
28,Yes,Travel_Frequently,-180,Sales,10,3,Technical Degree,1,315,1,Male,45,2,1,Laboratory Technician,1,Divorced,3764,12920,4,Y,No,19,4,3,80,1,11,6,1,2,0,2,7
41,Yes,Non-Travel,860,Sales,-2,5,Life Sciences,1,1161,2,Male,110,1,2,Sales Executive,3,Married,2475,24342,3,Y,No,15,3,3,80,3,8,1,2,6,1,4,3
24,No,Travel_Frequently,641,Sales,10,2,Other,1,1107,1,Male,31,3,1,Research Director,1,Married,-2031,18221,0,Y,No,8,3,4,80,1,13,3,2,7,2,0,4
53,No,Non-Travel,923,Research & Development,-2,4,Human Resources,1,2202,3,Male,55,3,1,Sales Representative,3,Married,1641,10540,2,Y,Yes,8,4,4,80,0,20,1,3,6,5,4,5
47,No,Non-Travel,998,Research & Development,13,1,Human Resources,1,1500,4,Female,71,1,3,Research Scientist,3,Divorced,17996,11291,0,Y,Yes,17,4,1,80,2,2,1,3,10,4,5,4
32,Yes,Non-Travel,1306,Sales,5,3,Technical Degree,1,1208,4,Female,85,4,2,Sales Representative,1,Divorced,9372,10735,3,Y,Yes,13,3,2,80,1,15,6,2,9,4,1,5
21,Yes,Travel_Rarely,824,Human Resources,-2,4,Technical Degree,1,1569,2,Female,79,1,2,Laboratory Technician,4,Married,15529,20539,0,Y,Yes,16,4,2,80,1,12,4,2,8,0,4,12
49,No,Non-Travel,1982,Sales,4,3,Life Sciences,1,943,1,Male,112,3,4,Human Resources,4,Married,10406,12119,2,Y,Yes,15,3,3,80,1,12,0,2,4,7,0,6
35,No,Travel_Rarely,926,Research & Development,4,3,Other,1,979,2,Female,63,3,1,Research Director,2,Divorced,3010,1549,4,Y,No,14,3,3,80,2,18,3,1,0,2,-2,0
48,No,Travel_Frequently,1545,Human Resources,17,1,Human Resources,1,2023,3,Female,48,3,4,Healthcare Representative,1,Married,4705,13969,2,Y,Yes,14,3,2,80,2,11,3,3,11,3,-2,5
22,No,Non-Travel,-138,Research & Development,10,5,Marketing,1,40,1,Female,61,4,5,Sales Representative,2,Single,9273,3372,1,Y,Yes,12,4,2,80,1,15,2,1,7,4,3,4
31,No,Travel_Frequently,1347,Research & Development,1,2,Marketing,1,1607,2,Male,59,4,1,Laboratory Technician,3,Divorced,8562,29859,3,Y,No,15,4,2,80,1,16,4,3,9,11,-3,0
36,No,Travel_Frequently,729,Human Resources,22,5,Other,1,958,4,Female,64,4,5,Sales Executive,4,Married,3784,7439,4,Y,No,13,3,3,80,0,7,5,4,9,1,2,-4
37,Yes,Non-Travel,16,Sales,14,4,Medical,1,849,4,Male,45,3,3,Sales Executive,1,Single,-606,13160,0,Y,No,13,3,4,80,2,13,2,1,-5,1,0,4
32,Yes,Travel_Rarely,972,Sales,6,5,Life Sciences,1,692,2,Female,81,2,1,Research Scientist,1,Divorced,21981,16150,3,Y,No,14,3,4,80,1,9,2,3,17,2,-4,3
42,Yes,Non-Travel,680,Sales,-3,4,Other,1,1117,2,Male,73,1,4,Research Director,1,Divorced,5838,12258,5,Y,No,14,3,1,80,2,10,2,2,3,8,4,0
27,No,Travel_Frequently,1036,Sales,5,4,Marketing,1,998,2,Female,40,1,4,Sales Executive,4,Single,4969,12248,4,Y,Yes,18,4,2,80,2,8,3,2,15,4,-2,2
35,No,Travel_Frequently,1210,Human Resources,7,2,Technical Degree,1,775,3,Female,85,3,1,Healthcare Representative,2,Divorced,7036,17315,2,Y,Yes,14,4,2,80,2,14,0,3,9,5,9,3
38,No,Non-Travel,201,Human Resources,12,1,Marketing,1,601,3,Female,49,4,4,Human Resources,4,Married,5360,25176,4,Y,Yes,18,4,2,80,0,11,6,2,0,7,7,2
41,No,Travel_Rarely,1212,Human Resources,14,2,Technical Degree,1,-122,4,Male,41,2,1,Human Resources,2,Divorced,7080,19776,3,Y,Yes,20,4,1,80,3,14,1,2,2,8,1,5
43,No,Travel_Rarely,805,Research & Development,15,5,Life Sciences,1,589,3,Female,67,2,2,Research Scientist,3,Married,12561,24836,4,Y,Yes,18,4,2,80,2,11,3,4,2,1,-4,4
26,No,Travel_Frequently,1348,Human Resources,-3,4,Technical Degree,1,716,3,Female,30,4,4,Sales Representative,3,Single,5916,6863,-2,Y,No,17,3,4,80,2,-1,1,4,3,6,3,6
22,Yes,Travel_Frequently,719,Sales,10,3,Other,1,1115,1,Male,77,1,1,Sales Executive,2,Single,1028,16572,-1,Y,Yes,16,4,2,80,1,11,1,4,-3,8,8,8
48,Yes,Travel_Rarely,612,Research & Development,7,3,Technical Degree,1,2206,3,Male,8,1,1,Laboratory Technician,3,Divorced,5741,15418,5,Y,Yes,18,3,1,80,2,11,5,1,2,4,5,6
39,No,Non-Travel,813,Sales,30,4,Medical,1,654,1,Male,44,2,4,Manager,3,Single,4316,16812,-1,Y,No,15,3,3,80,3,13,6,4,12,1,5,1
30,Yes,Travel_Frequently,843,Sales,9,2,Other,1,408,3,Male,97,2,2,Human Resources,1,Single,13206,24108,3,Y,No,18,4,3,80,2,6,2,4,13,0,7,4
51,No,Travel_Rarely,535,Human Resources,4,1,Life Sciences,1,594,4,Female,51,4,4,Research Scientist,1,Divorced,12016,12741,1,Y,Yes,17,4,4,80,0,1,5,4,2,5,-1,-1
37,Yes,Travel_Frequently,602,Human Resources,10,2,Other,1,1117,2,Female,55,1,1,Sales Representative,4,Married,7009,11426,0,Y,Yes,13,3,4,80,1,16,2,3,-4,0,5,2
47,No,Non-Travel,307,Sales,9,4,Medical,1,1379,4,Male,91,2,2,Manufacturing Director,4,Divorced,482,18113,3,Y,No,18,3,4,80,3,9,3,2,10,1,8,-4
