Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
20,No,Travel_Frequently,1364,Research & Development,17,3,Marketing,1,652,2,Female,41,1,2,Sales Executive,1,Married,16471,5935,0,Y,Yes,13,3,2,80,1,3,1,2,9,3,5,3
47,No,Travel_Rarely,514,Research & Development,16,3,Life Sciences,1,2068,2,Male,35,4,1,Manufacturing Director,2,Single,5263,11434,2,Y,No,22,4,2,80,1,17,4,2,9,5,1,6
23,No,Travel_Rarely,1259,Research & Development,10,2,Medical,1,1197,2,Female,83,2,1,Laboratory Technician,4,Married,15096,15431,6,Y,No,17,3,2,80,1,2,2,2,1,4,1,6
35,Yes,Travel_Rarely,1015,Sales,1,3,Human Resources,1,1,1,Male,30,3,1,Research Scientist,1,Single,6706,4915,3,Y,No,12,3,3,80,0,0,0,2,0,8,9,9
28,No,Travel_Rarely,447,Sales,14,4,Technical Degree,1,698,2,Male,30,3,1,Sales Executive,3,Single,7068,9721,4,Y,Yes,17,3,1,80,0,14,4,2,1,3,0,2
31,No,Travel_Rarely,285,Research & Development,1,1,Life Sciences,1,844,2,Male,45,3,2,Laboratory Technician,2,Single,9378,16210,0,Y,No,13,3,1,80,1,1,3,1,14,7,6,4
38,No,Travel_Rarely,606,Research & Development,3,1,Life Sciences,1,801,2,Male,57,3,1,Manufacturing Director,4,Married,9889,11504,2,Y,Yes,16,3,2,80,0,0,2,1,22,0,0,4
36,Yes,Travel_Rarely,1083,Research & Development,10,2,Medical,1,1200,3,Male,42,3,1,Manufacturing Director,2,Single,7314,5163,5,Y,No,14,3,2,80,1,12,4,3,12,9,1,4
43,No,Travel_Frequently,1207,Research & Development,1,2,Medical,1,1037,3,Male,87,2,2,Sales Executive,1,Single,11620,5843,0,Y,No,14,3,2,80,0,7,2,2,10,4,5,15
36,No,Travel_Rarely,198,Sales,5,3,Technical Degree,1,1164,3,Male,66,3,1,Laboratory Technician,3,Single,6905,13874,3,Y,No,12,3,3,80,1,7,2,2,10,6,0,4
28,No,Travel_Rarely,1080,Sales,15,4,Other,1,402,4,Male,74,2,1,Laboratory Technician,2,Married,4694,21180,3,Y,No,15,3,3,80,1,8,2,2,9,2,0,10
45,No,Travel_Rarely,1278,Research & Development,8,2,Medical,1,2068,4,Female,88,1,2,Sales Executive,1,Married,14203,13467,3,Y,No,17,3,4,80,0,18,4,2,7,9,0,7
36,No,Travel_Rarely,496,Research & Development,20,2,Life Sciences,1,1495,4,Male,43,4,2,Sales Executive,2,Married,1009,19537,2,Y,No,11,3,2,80,0,0,4,2,6,0,0,6
49,No,Travel_Rarely,1104,Human Resources,5,4,Life Sciences,1,755,4,Male,44,2,3,Research Scientist,3,Married,6460,18575,2,Y,No,13,3,3,80,1,9,3,3,1,6,7,0
38,Yes,Travel_Rarely,1172,Research & Development,10,1,Medical,1,1557,3,Male,97,1,1,Sales Executive,4,Divorced,15224,7976,2,Y,No,11,3,2,80,0,10,4,2,3,6,1,1
43,No,Travel_Rarely,412,Research & Development,17,3,Life Sciences,1,290,1,Female,88,1,3,Manager,4,Single,5499,6181,1,Y,No,13,3,1,80,0,10,3,2,6,7,2,6
31,No,Travel_Rarely,1008,Research & Development,16,1,Life Sciences,1,429,4,Female,79,1,2,Manufacturing Director,1,Single,11581,14108,4,Y,No,15,3,1,80,0,8,3,2,9,8,0,0
40,Yes,Travel_Rarely,449,Research & Development,1,2,Life Sciences,1,1401,1,Female,30,2,1,Laboratory Technician,3,Single,7859,15798,2,Y,Yes,14,3,1,80,2,14,2,2,4,3,2,8
43,No,Travel_Rarely,547,Research & Development,6,1,Life Sciences,1,1018,2,Male,65,1,2,Research Scientist,4,Married,1009,8293,4,Y,No,15,3,2,80,0,16,1,2,4,2,7,6
33,Yes,Travel_Rarely,798,Research & Development,14,3,Medical,1,1531,2,Female,52,2,2,Healthcare Representative,2,Married,2307,15740,1,Y,Yes,15,3,1,80,1,10,3,2,17,3,6,7
29,No,Travel_Rarely,557,Sales,4,2,Life Sciences,1,1114,3,Male,67,3,1,Research Scientist,2,Single,2540,18311,4,Y,No,13,3,3,80,1,8,2,3,11,3,0,4
31,No,Travel_Rarely,410,Research & Development,10,3,Life Sciences,1,599,3,Male,77,2,1,Healthcare Representative,1,Married,6152,20688,0,Y,No,14,3,1,80,0,16,3,3,0,0,4,10
40,No,Travel_Rarely,732,Sales,2,3,Life Sciences,1,945,3,Male,57,1,2,Laboratory Technician,2,Divorced,3064,22897,0,Y,No,12,3,1,80,0,1,1,2,15,0,3,6
33,No,Travel_Rarely,1499,Sales,6,4,Medical,1,970,1,Female,84,3,2,Research Scientist,1,Married,5312,18637,0,Y,No,12,3,2,80,0,15,0,2,7,9,6,7
25,No,Travel_Rarely,681,Sales,6,3,Life Sciences,1,1904,1,Female,98,1,3,Sales Executive,2,Married,4581,6410,2,Y,No,15,3,2,80,1,14,2,1,10,2,3,3
43,No,Non-Travel,642,Sales,3,2,Medical,1,448,4,Male,80,3,2,Research Director,1,Single,5682,9757,0,Y,No,12,3,3,80,0,12,3,1,12,0,0,0
43,No,Travel_Rarely,1153,Sales,4,1,Technical Degree,1,944,1,Male,85,3,2,Sales Representative,3,Married,7679,21679,0,Y,No,12,3,3,80,1,14,1,2,10,0,2,4
38,No,Travel_Frequently,922,Research & Development,13,3,Medical,1,2068,3,Male,48,2,1,Research Scientist,4,Married,1009,2094,6,Y,No,14,3,1,80,1,19,2,2,3,0,0,6
24,No,Travel_Rarely,458,Research & Development,4,3,Marketing,1,750,2,Male,61,2,2,Healthcare Representative,1,Single,3898,13497,3,Y,No,11,3,1,80,1,9,3,3,3,6,4,4
31,No,Travel_Rarely,1300,Sales,11,3,Life Sciences,1,1239,1,Female,90,2,1,Sales Executive,1,Married,11644,26999,2,Y,Yes,14,3,1,80,1,19,2,2,13,1,8,4
41,No,Travel_Rarely,832,Research & Development,4,3,Medical,1,324,3,Female,63,3,1,Healthcare Representative,3,Married,1009,11030,0,Y,Yes,21,3,4,80,0,17,5,2,0,2,8,5
34,No,Travel_Rarely,1007,Research & Development,12,1,Medical,1,597,1,Male,92,2,3,Manufacturing Director,2,Divorced,8631,26999,2,Y,No,17,3,2,80,0,14,1,2,16,0,0,7
35,No,Travel_Frequently,409,Research & Development,7,1,Life Sciences,1,1641,2,Female,52,3,1,Healthcare Representative,2,Divorced,14867,2094,5,Y,No,16,3,4,80,1,14,1,3,6,2,4,5
45,Yes,Travel_Rarely,1499,Research & Development,19,2,Life Sciences,1,635,2,Male,64,2,1,Laboratory Technician,3,Married,4631,8259,0,Y,No,15,3,4,80,0,17,2,2,0,1,5,6
50,No,Travel_Frequently,759,Research & Development,13,1,Medical,1,458,1,Male,57,3,3,Research Director,4,Divorced,1009,2094,0,Y,No,20,3,1,80,1,11,4,1,0,2,2,3
46,No,Travel_Rarely,388,Research & Development,9,2,Medical,1,1077,4,Male,52,2,3,Human Resources,2,Divorced,15748,19166,5,Y,No,24,3,4,80,0,9,4,3,11,3,4,1
44,No,Travel_Rarely,1275,Human Resources,1,1,Life Sciences,1,2068,3,Female,49,2,2,Manufacturing Director,3,Single,16670,14558,0,Y,No,17,3,1,80,0,21,3,2,7,3,2,4
41,Yes,Travel_Frequently,500,Sales,13,4,Life Sciences,1,955,3,Female,78,3,3,Healthcare Representative,2,Married,2473,16696,6,Y,Yes,15,3,3,80,0,16,4,2,0,9,5,9
31,No,Travel_Rarely,408,Sales,13,3,Life Sciences,1,1433,2,Male,46,2,1,Laboratory Technician,3,Divorced,4124,12940,0,Y,No,12,3,1,80,0,18,0,3,7,6,2,4
38,No,Travel_Frequently,1252,Research & Development,7,2,Life Sciences,1,153,3,Female,47,1,1,Manager,1,Single,8207,7095,2,Y,No,12,3,1,80,0,21,4,3,6,5,6,3
39,No,Non-Travel,594,Sales,15,2,Life Sciences,1,457,1,Female,38,2,1,Sales Executive,1,Single,1009,22119,2,Y,No,14,3,1,80,0,4,2,1,7,7,1,6
37,No,Travel_Rarely,1351,Research & Development,9,1,Life Sciences,1,1995,2,Female,67,1,1,Sales Executive,2,Married,9413,18333,0,Y,No,14,3,2,80,0,17,3,1,8,6,0,0
33,No,Travel_Rarely,589,Research & Development,1,2,Medical,1,948,3,Male,80,2,1,Manager,4,Married,5029,18208,1,Y,No,14,3,2,80,0,5,0,3,5,0,0,2
23,No,Travel_Rarely,885,Research & Development,14,2,Life Sciences,1,1313,2,Female,61,2,1,Research Scientist,2,Single,3195,22966,3,Y,No,14,3,1,80,1,11,1,1,6,9,3,7
46,No,Travel_Rarely,493,Sales,1,1,Life Sciences,1,1581,2,Female,87,1,1,Research Scientist,2,Divorced,3392,9632,2,Y,Yes,11,3,2,80,0,23,3,2,4,5,0,1
37,No,Travel_Rarely,224,Research & Development,1,4,Life Sciences,1,371,1,Male,71,3,3,Research Scientist,2,Divorced,10528,10026,6,Y,No,17,3,1,80,0,16,0,1,1,14,1,6
47,No,Travel_Frequently,1262,Sales,4,1,Marketing,1,1348,3,Male,43,1,1,Research Scientist,1,Single,4101,4859,4,Y,No,19,3,3,80,0,12,2,2,7,0,2,4
46,No,Travel_Rarely,1499,Sales,21,3,Life Sciences,1,1235,1,Male,86,2,2,Research Scientist,1,Married,6470,17812,0,Y,No,21,3,2,80,0,14,3,4,5,7,5,2
50,Yes,Travel_Rarely,467,Research & Development,11,4,Marketing,1,362,4,Female,58,2,1,Human Resources,2,Married,1009,15168,2,Y,No,16,3,1,80,1,18,1,1,11,4,7,5
41,No,Travel_Rarely,620,Research & Development,1,3,Medical,1,1072,4,Male,30,1,2,Healthcare Representative,2,Married,9516,8156,0,Y,No,15,3,1,80,1,8,2,1,12,0,2,4
35,Yes,Travel_Rarely,619,Research & Development,19,3,Medical,1,1309,3,Female,100,2,1,Manufacturing Director,3,Divorced,15193,26992,6,Y,No,17,3,3,80,1,0,1,1,5,5,0,0
52,No,Travel_Rarely,1075,Research & Development,16,2,Medical,1,1119,2,Female,60,2,2,Research Scientist,2,Married,1009,4801,4,Y,Yes,17,3,4,80,0,12,4,2,0,4,5,0
24,Yes,Travel_Frequently,896,Research & Development,1,3,Life Sciences,1,1885,3,Male,45,2,3,Research Scientist,2,Married,8937,11199,1,Y,Yes,12,3,3,80,0,7,3,3,13,10,0,0
41,No,Travel_Rarely,713,Research & Development,9,3,Medical,1,1218,1,Male,48,2,2,Healthcare Representative,2,Married,1009,21539,0,Y,No,11,3,1,80,0,10,2,2,16,0,7,7
28,No,Non-Travel,623,Sales,22,3,Marketing,1,1954,4,Male,66,3,1,Manager,1,Married,11649,10003,1,Y,No,14,3,1,80,1,6,2,3,6,2,1,8
18,No,Travel_Rarely,102,Research & Development,11,4,Medical,1,150,2,Male,30,1,1,Laboratory Technician,1,Single,1356,18166,0,Y,No,18,3,2,80,0,10,2,2,13,6,0,11
52,No,Travel_Frequently,1030,Research & Development,3,2,Life Sciences,1,852,2,Female,100,4,2,Sales Executive,3,Married,5853,26999,0,Y,No,14,3,3,80,1,2,3,3,8,0,4,7
18,No,Travel_Frequently,102,Research & Development,23,2,Marketing,1,2068,1,Female,64,4,1,Sales Executive,3,Married,4063,2975,2,Y,No,11,3,3,80,0,15,2,1,7,0,4,3
19,No,Travel_Frequently,522,Sales,22,3,Medical,1,1192,2,Male,65,3,1,Sales Executive,3,Single,7204,9511,0,Y,Yes,19,3,2,80,0,0,1,2,11,5,2,11
39,No,Travel_Rarely,524,Research & Development,13,3,Life Sciences,1,1,2,Female,73,1,4,Laboratory Technician,2,Divorced,4812,19358,4,Y,No,16,3,3,80,1,5,5,3,11,7,0,0
27,No,Travel_Rarely,755,Sales,13,3,Other,1,525,2,Female,55,2,1,Laboratory Technician,1,Married,6850,19254,1,Y,No,17,3,2,80,0,15,1,2,2,3,4,6
37,No,Travel_Rarely,799,Research & Development,22,2,Life Sciences,1,1506,2,Male,30,2,1,Research Scientist,2,Single,4750,11077,2,Y,No,14,3,2,80,0,13,2,3,3,3,0,3
28,No,Travel_Rarely,942,Research & Development,29,4,Marketing,1,1765,4,Male,71,2,1,Manufacturing Director,1,Single,2171,6854,2,Y,Yes,21,3,3,80,0,21,4,1,5,9,1,11
50,No,Travel_Rarely,1389,Research & Development,12,1,Medical,1,1829,1,Female,75,1,2,Sales Executive,3,Single,5001,22937,4,Y,No,15,3,3,80,0,7,2,2,13,5,5,6
27,No,Travel_Rarely,670,Sales,8,4,Medical,1,725,1,Male,67,2,4,Research Scientist,2,Single,1009,11651,1,Y,No,12,3,2,80,0,10,4,2,8,0,2,7
36,Yes,Travel_Rarely,538,Sales,15,1,Medical,1,478,4,Male,81,2,2,Manufacturing Director,3,Single,9351,20166,2,Y,Yes,11,3,1,80,2,4,4,3,11,2,0,2
21,No,Travel_Rarely,586,Sales,1,2,Life Sciences,1,1386,3,Female,61,4,1,Human Resources,2,Single,19999,11493,3,Y,Yes,22,3,2,80,0,9,2,2,14,4,0,2
28,No,Non-Travel,757,Research & Development,1,2,Medical,1,156,3,Female,80,2,1,Healthcare Representative,4,Single,11133,12720,4,Y,No,18,3,4,80,0,8,2,2,7,9,3,4
38,No,Travel_Rarely,866,Research & Development,12,3,Life Sciences,1,865,2,Male,94,1,2,Healthcare Representative,3,Divorced,3656,2094,3,Y,No,21,3,4,80,1,5,1,3,0,3,4,2
35,No,Travel_Rarely,1021,Research & Development,13,2,Medical,1,388,3,Male,58,1,1,Laboratory Technician,4,Married,1527,22168,6,Y,Yes,19,3,3,80,1,24,6,2,7,0,0,1
27,No,Travel_Rarely,1268,Human Resources,18,2,Medical,1,218,1,Female,78,2,3,Sales Executive,2,Married,8113,9011,0,Y,No,14,3,2,80,0,18,2,3,4,0,0,0
53,No,Travel_Rarely,804,Research & Development,5,4,Human Resources,1,1678,2,Male,65,3,2,Research Scientist,2,Divorced,5240,23881,1,Y,No,16,3,2,80,2,8,2,2,0,5,7,9
34,Yes,Travel_Rarely,1012,Sales,12,1,Medical,1,1265,3,Male,100,2,2,Research Scientist,4,Married,1009,26610,5,Y,Yes,13,3,3,80,0,25,2,3,4,8,0,8
38,No,Travel_Frequently,995,Sales,19,2,Life Sciences,1,93,2,Female,67,2,3,Manufacturing Director,1,Married,2471,19259,1,Y,No,19,3,2,80,0,4,2,2,1,8,5,4
47,No,Travel_Rarely,1216,Research & Development,5,3,Life Sciences,1,249,2,Male,100,2,1,Research Scientist,1,Divorced,15307,23801,3,Y,Yes,13,3,2,80,3,10,4,1,8,7,3,5
35,No,Non-Travel,873,Sales,5,4,Life Sciences,1,1411,2,Male,44,2,3,Healthcare Representative,2,Single,3806,9968,5,Y,No,14,3,4,80,0,7,4,2,0,2,5,0
46,No,Travel_Rarely,565,Research & Development,24,3,Human Resources,1,1305,1,Female,30,2,2,Research Director,2,Single,3709,17972,3,Y,Yes,11,3,1,80,1,15,3,4,8,10,0,0
60,No,Travel_Rarely,1250,Research & Development,13,3,Medical,1,2068,2,Female,56,3,1,Laboratory Technician,1,Married,4504,13233,6,Y,No,22,3,1,80,0,6,1,1,13,1,2,3
41,No,Travel_Rarely,933,Research & Development,16,1,Medical,1,1486,2,Female,67,3,2,Sales Executive,3,Married,2334,12770,4,Y,No,12,3,2,80,0,12,2,2,16,3,0,1
45,No,Travel_Rarely,257,Research & Development,1,4,Marketing,1,561,3,Male,51,3,1,Manufacturing Director,2,Married,6886,21623,4,Y,No,20,3,3,80,1,0,2,3,0,0,4,0
55,No,Travel_Rarely,688,Research & Development,3,2,Medical,1,1120,1,Female,33,1,2,Laboratory Technician,3,Divorced,4157,20227,0,Y,No,17,3,2,80,0,17,4,2,4,3,1,0
35,Yes,Travel_Rarely,736,Research & Development,4,4,Medical,1,1257,1,Male,58,3,2,Research Scientist,1,Divorced,2686,12741,1,Y,No,15,3,3,80,1,18,2,3,7,2,4,9
35,No,Travel_Frequently,1136,Research & Development,6,2,Life Sciences,1,1257,3,Male,100,1,3,Laboratory Technician,2,Single,9583,2094,1,Y,No,11,3,1,80,0,13,2,3,11,4,0,3
35,No,Non-Travel,962,Sales,9,1,Marketing,1,1009,4,Male,50,1,1,Research Scientist,2,Married,1009,18488,5,Y,Yes,11,3,1,80,1,6,0,3,7,3,8,4
41,No,Non-Travel,102,Sales,1,2,Technical Degree,1,1497,2,Female,57,1,1,Manufacturing Director,4,Single,10989,17283,1,Y,No,12,3,3,80,0,17,4,2,8,5,0,6
41,No,Travel_Rarely,839,Research & Development,9,2,Marketing,1,634,1,Male,100,2,3,Human Resources,2,Married,6523,26999,0,Y,No,17,3,2,80,0,4,3,2,11,4,2,0
26,No,Travel_Frequently,1195,Research & Development,13,3,Marketing,1,732,1,Female,65,1,1,Research Scientist,2,Married,3634,15645,2,Y,Yes,16,3,1,80,0,10,3,3,9,0,0,6
32,Yes,Travel_Frequently,778,Sales,13,3,Medical,1,1167,3,Male,30,2,4,Manager,1,Single,15316,24329,4,Y,No,15,3,3,80,0,13,2,1,5,3,6,7
42,No,Travel_Rarely,434,Sales,4,3,Marketing,1,1097,2,Male,76,3,1,Manager,4,Married,9421,14154,1,Y,No,14,3,2,80,0,8,2,1,9,6,0,0
53,No,Travel_Frequently,358,Sales,6,1,Medical,1,664,1,Male,91,2,1,Research Scientist,1,Married,9602,2094,2,Y,No,14,3,1,80,0,6,3,2,13,0,1,0
52,No,Travel_Rarely,362,Sales,13,2,Life Sciences,1,1694,3,Male,54,2,1,Healthcare Representative,2,Married,8630,13159,3,Y,No,11,3,4,80,1,15,3,2,4,4,4,0
34,No,Travel_Rarely,376,Research & Development,19,2,Life Sciences,1,1431,4,Male,64,2,3,Research Director,1,Married,3875,18635,3,Y,Yes,16,3,2,80,0,5,1,1,4,1,0,0
39,No,Travel_Rarely,510,Sales,9,3,Life Sciences,1,1405,1,Male,50,2,1,Sales Executive,3,Divorced,1867,2094,6,Y,Yes,14,3,4,80,0,11,2,2,10,0,4,0
49,No,Travel_Rarely,1012,Sales,4,2,Other,1,1762,3,Male,62,2,2,Research Scientist,3,Married,13194,10892,0,Y,Yes,11,3,3,80,0,0,3,3,4,5,0,5
42,No,Travel_Rarely,1499,Research & Development,1,2,Medical,1,1067,3,Female,77,1,1,Manager,2,Divorced,15311,20336,2,Y,Yes,19,3,1,80,1,14,2,3,8,8,5,5
32,No,Travel_Rarely,663,Research & Development,10,3,Life Sciences,1,885,3,Female,39,2,2,Research Director,3,Divorced,3938,6488,4,Y,Yes,15,3,2,80,0,28,1,3,10,0,4,1
36,No,Non-Travel,793,Sales,14,2,Life Sciences,1,1596,2,Female,56,2,2,Laboratory Technician,3,Married,7886,17813,4,Y,No,15,3,2,80,0,0,1,2,11,11,5,4
43,No,Travel_Frequently,1249,Research & Development,23,1,Life Sciences,1,1867,3,Male,39,2,1,Sales Executive,3,Single,5308,19415,0,Y,No,15,3,4,80,1,16,1,2,10,4,3,2
23,No,Travel_Rarely,546,Research & Development,9,2,Marketing,1,977,2,Male,69,2,1,Sales Representative,1,Married,8290,17738,3,Y,No,11,3,1,80,1,4,3,3,0,6,4,1
33,Yes,Travel_Rarely,909,Sales,11,3,Medical,1,1365,3,Male,99,3,1,Sales Executive,3,Married,11341,26999,0,Y,No,12,3,3,80,2,13,1,2,2,1,4,1
28,No,Non-Travel,634,Research & Development,17,4,Medical,1,843,2,Female,67,2,2,Sales Executive,1,Divorced,6814,8946,0,Y,No,14,3,2,80,0,4,3,2,0,0,7,4
34,No,Non-Travel,1067,Sales,21,3,Medical,1,1032,2,Female,43,2,2,Laboratory Technician,3,Married,10517,9091,0,Y,Yes,16,3,4,80,0,7,3,1,6,7,2,0
38,No,Travel_Rarely,102,Research & Development,23,1,Technical Degree,1,837,2,Male,69,2,1,Manufacturing Director,2,Single,7693,17529,4,Y,No,11,3,2,80,1,17,3,3,7,6,5,8
38,Yes,Travel_Rarely,759,Research & Development,9,2,Medical,1,1621,2,Male,93,3,2,Research Scientist,4,Divorced,7849,18006,2,Y,No,14,3,1,80,1,12,4,3,14,8,0,9
53,No,Travel_Rarely,440,Research & Development,29,2,Marketing,1,1794,1,Female,62,2,2,Sales Executive,4,Single,4987,14872,0,Y,Yes,11,3,1,80,0,18,3,2,5,8,2,1
29,Yes,Travel_Rarely,1222,Research & Development,16,1,Life Sciences,1,790,2,Female,80,2,1,Healthcare Representative,4,Single,7090,10428,4,Y,No,16,3,2,80,0,11,4,2,1,2,0,2
50,Yes,Travel_Frequently,644,Research & Development,28,2,Life Sciences,1,868,1,Male,79,3,2,Sales Representative,1,Divorced,3332,8542,0,Y,Yes,15,3,4,80,0,24,3,3,0,2,0,8
50,No,Travel_Rarely,957,Research & Development,1,1,Life Sciences,1,1499,1,Male,100,2,3,Human Resources,3,Married,18595,6198,2,Y,No,21,3,1,80,0,3,1,3,15,3,5,7
30,No,Travel_Rarely,835,Research & Development,2,3,Medical,1,1825,2,Female,48,2,1,Healthcare Representative,2,Divorced,1224,25058,3,Y,No,22,3,2,80,2,10,2,3,12,6,0,0
43,No,Travel_Rarely,858,Research & Development,12,2,Medical,1,954,3,Male,65,3,2,Research Director,2,Divorced,1009,19254,2,Y,Yes,17,3,4,80,1,8,4,1,5,4,1,0
29,No,Travel_Frequently,729,Research & Development,12,2,Medical,1,595,4,Female,71,2,1,Research Director,2,Divorced,1009,16651,0,Y,No,12,3,2,80,0,6,2,3,12,12,6,4
37,No,Travel_Rarely,327,Research & Development,20,2,Medical,1,201,3,Male,49,2,3,Healthcare Representative,2,Married,12241,26169,0,Y,No,17,3,3,80,0,9,2,3,4,3,0,1
36,No,Travel_Frequently,321,Human Resources,11,1,Life Sciences,1,939,3,Female,69,2,2,Human Resources,1,Married,8542,10921,1,Y,No,18,3,3,80,0,7,3,3,0,2,1,7
36,No,Travel_Rarely,447,Research & Development,8,2,Other,1,1166,3,Male,70,2,1,Sales Executive,1,Divorced,10444,3245,3,Y,Yes,14,3,2,80,1,9,3,2,5,0,0,9
42,No,Travel_Frequently,575,Sales,1,3,Technical Degree,1,1059,1,Male,75,1,1,Research Scientist,2,Divorced,11489,13068,1,Y,Yes,11,3,2,80,0,6,3,3,1,1,0,8
39,No,Travel_Rarely,342,Research & Development,9,4,Life Sciences,1,1294,2,Female,100,3,1,Sales Executive,2,Single,4665,14498,2,Y,Yes,17,3,2,80,1,17,4,2,6,0,3,0
38,No,Travel_Frequently,813,Research & Development,5,4,Medical,1,1140,2,Male,51,3,2,Research Scientist,3,Single,6621,6073,4,Y,No,15,3,3,80,2,3,1,3,3,1,7,4
45,No,Travel_Frequently,1185,Research & Development,5,1,Technical Degree,1,1375,3,Female,70,2,1,Sales Executive,1,Single,1459,24111,2,Y,No,13,3,2,80,0,10,3,2,0,14,0,5
38,No,Travel_Frequently,616,Research & Development,9,4,Life Sciences,1,955,1,Male,44,3,2,Research Scientist,1,Single,14580,26999,3,Y,No,11,3,4,80,0,3,1,3,14,1,0,7
29,No,Travel_Rarely,927,Research & Development,5,3,Technical Degree,1,252,2,Male,69,1,1,Research Scientist,2,Single,10235,13848,3,Y,No,20,3,1,80,1,23,2,2,0,1,4,0
25,No,Travel_Rarely,529,Sales,1,3,Medical,1,628,1,Male,44,3,3,Sales Executive,1,Married,10536,13881,2,Y,No,24,3,3,80,0,18,0,3,1,6,3,6
37,Yes,Travel_Frequently,1070,Research & Development,16,2,Medical,1,874,3,Male,53,2,1,Laboratory Technician,2,Married,3892,26999,4,Y,Yes,13,3,3,80,0,22,2,3,13,1,0,7
41,No,Travel_Rarely,616,Research & Development,1,3,Medical,1,362,3,Male,83,2,1,Laboratory Technician,3,Single,3316,11280,1,Y,Yes,18,3,1,80,1,12,1,2,14,8,3,4
38,No,Travel_Rarely,1032,Research & Development,20,3,Life Sciences,1,1,1,Female,48,2,2,Sales Executive,1,Divorced,1561,10976,3,Y,Yes,17,3,1,80,0,19,3,4,6,1,2,4
34,No,Travel_Rarely,366,Research & Development,1,3,Life Sciences,1,1767,3,Female,42,2,2,Research Director,2,Single,12039,4779,3,Y,No,21,3,4,80,0,11,2,2,10,0,0,2
45,No,Travel_Rarely,790,Sales,2,2,Life Sciences,1,1194,3,Male,52,2,2,Manager,1,Divorced,6205,6115,0,Y,No,15,3,2,80,0,8,6,2,18,0,3,0
36,No,Travel_Rarely,1227,Research & Development,11,2,Medical,1,2018,3,Female,52,2,1,Manager,2,Single,8197,26754,2,Y,Yes,11,3,3,80,0,3,1,2,15,1,1,3
26,No,Travel_Rarely,887,Research & Development,12,2,Marketing,1,388,1,Male,36,1,3,Laboratory Technician,4,Married,11823,9215,0,Y,Yes,18,3,3,80,0,16,5,1,0,0,3,6
18,No,Travel_Rarely,248,Research & Development,8,1,Medical,1,524,1,Male,87,2,2,Research Scientist,1,Divorced,7239,23619,1,Y,No,11,3,1,80,0,19,2,2,14,2,0,7
43,No,Travel_Rarely,1499,Research & Development,20,1,Life Sciences,1,1,1,Female,33,3,3,Research Scientist,3,Single,1009,20078,4,Y,Yes,13,3,3,80,1,21,2,3,2,3,3,4
33,No,Travel_Rarely,1279,Sales,12,4,Medical,1,1343,4,Male,53,1,2,Human Resources,3,Married,13093,4374,1,Y,No,17,3,1,80,1,0,2,1,8,6,2,7
34,No,Travel_Rarely,720,Sales,6,2,Medical,1,1544,2,Male,85,2,2,Research Scientist,1,Married,5263,8494,1,Y,No,12,3,4,80,1,12,2,2,0,5,3,10
43,No,Travel_Rarely,765,Research & Development,3,1,Marketing,1,164,3,Male,30,2,1,Manager,3,Married,8132,18891,3,Y,No,12,3,3,80,1,19,2,2,13,4,0,3
37,No,Travel_Frequently,961,Research & Development,13,1,Life Sciences,1,1,3,Male,50,2,2,Sales Executive,2,Married,3513,18049,1,Y,No,16,3,2,80,0,15,4,4,6,3,5,1
47,Yes,Travel_Rarely,1040,Research & Development,12,1,Medical,1,809,2,Female,99,3,1,Manager,1,Married,12474,18703,2,Y,Yes,11,3,1,80,2,14,1,2,5,11,1,0
40,No,Travel_Rarely,102,Research & Development,16,3,Medical,1,1825,3,Male,30,3,1,Laboratory Technician,3,Married,1048,10554,3,Y,No,11,3,1,80,1,17,2,1,3,3,0,5
30,Yes,Travel_Rarely,629,Research & Development,25,1,Medical,1,1613,2,Male,90,3,2,Human Resources,2,Married,6473,16735,0,Y,No,16,3,3,80,0,12,3,2,1,4,1,0
34,No,Travel_Rarely,102,Sales,8,2,Life Sciences,1,1384,3,Male,54,2,2,Manager,1,Married,1217,26999,0,Y,Yes,16,3,1,80,0,12,3,2,12,10,1,1
27,Yes,Travel_Frequently,457,Research & Development,4,4,Medical,1,1283,3,Male,51,3,1,Research Scientist,1,Married,10522,7362,4,Y,No,14,3,1,80,0,8,0,1,1,0,8,0
51,No,Non-Travel,1093,Human Resources,5,4,Life Sciences,1,1821,2,Female,50,1,1,Sales Executive,3,Single,11746,14706,0,Y,No,15,3,4,80,1,11,2,1,12,4,1,4
25,No,Travel_Rarely,803,Research & Development,1,3,Technical Degree,1,2068,3,Male,80,2,1,Laboratory Technician,2,Divorced,7324,12863,6,Y,No,22,3,1,80,1,0,3,2,8,8,0,3
37,Yes,Travel_Rarely,327,Research & Development,5,4,Human Resources,1,1430,2,Female,70,2,2,Research Scientist,2,Married,4135,19805,0,Y,No,22,3,3,80,1,7,3,3,14,3,2,3
