Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44,Yes,Travel_Frequently,1056,Research & Development,3,1,Marketing,1,720,2,Female,75,3,4,Research Scientist,4,Married,5984,14965,4,Y,Yes,15,3,3,80,1,20,2,2,6,1,1,3
35,No,Travel_Rarely,844,Sales,5,2,Life Sciences,1,884,2,Male,42,1,1,Manufacturing Director,1,Single,5054,10162,0,Y,No,19,3,2,80,0,2,1,2,11,2,0,3
30,No,Travel_Rarely,856,Research & Development,9,2,Technical Degree,1,1,1,Male,68,2,4,Manager,3,Divorced,6606,15934,0,Y,No,11,3,3,80,0,17,2,2,2,0,3,0
39,No,Travel_Frequently,453,Research & Development,9,4,Other,1,1683,1,Male,89,2,1,Research Scientist,2,Married,11448,20253,5,Y,No,15,3,3,80,1,13,2,3,7,8,0,2
41,No,Travel_Rarely,949,Research & Development,4,4,Life Sciences,1,1322,3,Male,82,1,1,Sales Executive,1,Single,5719,15642,7,Y,No,15,3,3,80,0,19,3,3,16,9,9,3
38,No,Travel_Rarely,682,Sales,8,3,Life Sciences,1,1257,1,Female,39,2,4,Sales Executive,1,Divorced,2134,22512,5,Y,No,14,3,3,80,1,31,3,2,12,3,3,0
31,No,Travel_Rarely,872,Research & Development,10,2,Life Sciences,1,1561,1,Male,100,1,1,Manufacturing Director,1,Married,4837,10505,1,Y,Yes,17,3,2,80,0,0,3,3,13,2,1,6
28,No,Non-Travel,1403,Research & Development,8,2,Life Sciences,1,1812,1,Female,30,3,3,Laboratory Technician,2,Married,1655,7072,1,Y,No,16,3,3,80,0,17,1,3,19,4,7,0
42,No,Travel_Rarely,869,Sales,17,1,Marketing,1,971,3,Male,81,2,2,Laboratory Technician,4,Single,11443,2847,4,Y,No,11,3,2,80,2,2,1,1,2,1,2,4
24,Yes,Travel_Rarely,480,Research & Development,9,3,Medical,1,842,2,Male,57,3,1,Research Scientist,3,Married,1009,24575,4,Y,No,11,3,3,80,0,6,3,3,5,5,6,11
50,No,Travel_Rarely,840,Sales,14,2,Life Sciences,1,536,3,Male,59,3,3,Sales Executive,4,Single,15388,21324,0,Y,No,17,3,4,80,0,7,1,4,11,6,0,3
38,No,Travel_Rarely,696,Sales,16,2,Medical,1,499,3,Male,54,3,3,Research Scientist,2,Single,18628,16114,5,Y,No,15,3,1,80,0,16,1,1,1,2,5,11
33,No,Travel_Rarely,842,Research & Development,20,2,Human Resources,1,1508,4,Male,91,2,2,Laboratory Technician,3,Divorced,1893,12481,0,Y,No,14,3,2,80,0,6,2,2,3,0,6,2
29,No,Travel_Frequently,246,Research & Development,14,3,Marketing,1,2068,2,Female,52,1,1,Healthcare Representative,3,Married,10551,8340,9,Y,No,13,3,4,80,1,6,1,3,17,12,9,6
24,No,Travel_Rarely,891,Research & Development,14,2,Marketing,1,1134,3,Male,50,2,3,Manager,3,Married,9588,15907,3,Y,No,16,3,3,80,0,6,2,3,14,5,1,7
29,No,Travel_Rarely,819,Research & Development,9,1,Other,1,1347,2,Female,79,2,2,Research Scientist,3,Single,1891,17998,1,Y,No,14,3,1,80,1,14,2,2,13,3,0,0
31,No,Travel_Rarely,679,Research & Development,14,4,Medical,1,613,3,Female,51,4,2,Sales Executive,1,Single,1009,12104,3,Y,No,22,3,3,80,1,17,3,2,4,9,4,5
34,No,Non-Travel,444,Research & Development,1,3,Life Sciences,1,1316,4,Female,72,2,1,Manager,4,Single,8650,11957,7,Y,Yes,14,3,1,80,1,14,1,2,11,4,0,0
43,No,Non-Travel,616,Research & Development,5,4,Technical Degree,1,1,2,Female,53,3,2,Sales Executive,1,Divorced,10888,2094,4,Y,Yes,11,3,3,80,0,17,3,3,11,0,1,6
25,No,Travel_Rarely,551,Sales,12,1,Life Sciences,1,1090,2,Male,61,3,1,Research Scientist,2,Married,3500,23635,0,Y,No,11,3,3,80,1,7,2,2,9,6,4,1
50,No,Non-Travel,667,Research & Development,9,3,Life Sciences,1,1069,4,Female,60,3,1,Laboratory Technician,2,Single,7427,6985,1,Y,Yes,14,3,3,80,0,3,3,3,3,5,0,8
39,Yes,Travel_Frequently,216,Sales,10,4,Medical,1,731,2,Male,44,2,1,Research Scientist,2,Divorced,8293,10562,7,Y,Yes,16,3,2,80,1,4,3,3,16,2,0,0
34,No,Travel_Rarely,990,Research & Development,8,4,Medical,1,1138,4,Male,56,3,3,Laboratory Technician,2,Single,10436,8199,2,Y,No,14,3,3,80,0,18,3,2,11,3,2,9
46,No,Travel_Frequently,1331,Sales,23,3,Medical,1,1013,2,Male,48,4,1,Laboratory Technician,2,Single,1009,18746,2,Y,No,14,3,2,80,0,0,3,3,0,1,0,5
18,No,Travel_Rarely,825,Research & Development,6,3,Technical Degree,1,1813,2,Male,85,2,1,Sales Executive,4,Married,4270,16635,1,Y,No,20,3,1,80,0,19,4,4,0,6,2,3
30,No,Travel_Rarely,628,Research & Development,2,4,Medical,1,2068,4,Male,59,3,2,Laboratory Technician,3,Married,3351,16236,8,Y,Yes,16,3,4,80,0,4,4,2,10,1,2,6
28,No,Travel_Rarely,1449,Sales,1,3,Marketing,1,1147,4,Male,52,2,3,Manufacturing Director,2,Divorced,9491,21549,1,Y,No,17,3,3,80,1,26,0,2,2,6,0,6
40,No,Travel_Rarely,232,Sales,4,5,Medical,1,795,1,Male,87,2,3,Sales Executive,2,Married,3809,11615,1,Y,Yes,11,3,3,80,0,6,5,1,10,2,2,9
30,No,Travel_Rarely,102,Sales,15,3,Life Sciences,1,1795,2,Female,36,2,4,Laboratory Technician,1,Divorced,4802,24155,1,Y,No,14,3,2,80,2,13,4,3,14,5,0,7
40,No,Travel_Frequently,664,Research & Development,21,2,Medical,1,2068,4,Male,88,3,1,Research Scientist,4,Married,1009,20000,2,Y,No,14,3,4,80,0,17,3,3,4,9,4,1
53,Yes,Travel_Rarely,867,Research & Development,1,2,Medical,1,549,1,Female,89,3,2,Human Resources,4,Divorced,9681,17830,3,Y,No,11,3,1,80,0,18,1,3,15,6,0,4
29,No,Travel_Frequently,1307,Research & Development,9,1,Technical Degree,1,1392,1,Female,63,3,2,Sales Executive,2,Married,3623,7443,0,Y,No,16,3,1,80,0,12,0,2,0,5,0,2
27,No,Travel_Rarely,385,Sales,5,1,Medical,1,1596,1,Male,30,1,1,Laboratory Technician,2,Divorced,5738,5092,2,Y,Yes,14,3,2,80,1,2,3,2,3,0,8,3
34,No,Travel_Rarely,360,Research & Development,22,3,Life Sciences,1,253,1,Male,42,2,2,Sales Executive,1,Single,4974,11544,4,Y,No,19,3,1,80,0,0,4,3,10,4,2,2
42,No,Non-Travel,1305,Sales,10,2,Life Sciences,1,755,1,Female,82,2,1,Sales Executive,3,Divorced,8421,14144,0,Y,No,16,3,3,80,0,1,0,2,8,0,0,3
38,No,Travel_Rarely,1043,Research & Development,14,3,Medical,1,2054,3,Female,53,2,1,Laboratory Technician,3,Married,7489,21084,3,Y,Yes,11,3,2,80,1,2,2,4,3,5,0,3
41,No,Travel_Rarely,1017,Research & Development,13,1,Life Sciences,1,1375,3,Female,34,3,1,Manager,3,Divorced,3741,24256,4,Y,No,16,3,4,80,0,3,3,2,0,5,0,5
43,No,Travel_Rarely,310,Research & Development,13,1,Life Sciences,1,1348,2,Female,55,1,1,Sales Executive,1,Single,6765,9446,2,Y,Yes,11,3,2,80,0,10,2,1,11,4,4,1
31,No,Travel_Rarely,296,Research & Development,7,2,Medical,1,1587,2,Female,75,3,1,Healthcare Representative,2,Married,4828,12492,0,Y,Yes,12,3,2,80,2,12,0,3,4,4,2,0
50,No,Travel_Frequently,739,Research & Development,7,2,Life Sciences,1,1164,1,Female,68,4,3,Manufacturing Director,1,Married,13831,26999,0,Y,No,17,3,2,80,0,8,2,2,8,7,6,9
40,No,Non-Travel,795,Research & Development,3,1,Medical,1,1880,3,Male,57,3,1,Sales Executive,4,Married,8997,17128,6,Y,Yes,11,3,3,80,0,13,2,4,9,4,0,2
25,No,Travel_Rarely,1166,Research & Development,14,4,Medical,1,922,2,Male,63,4,2,Sales Executive,3,Married,9519,14403,3,Y,Yes,11,3,1,80,0,20,2,2,5,0,4,5
40,No,Travel_Rarely,357,Research & Development,19,1,Marketing,1,1599,3,Male,60,3,3,Sales Executive,2,Single,11564,2094,5,Y,No,17,3,1,80,0,10,0,2,3,0,4,12
43,No,Travel_Rarely,1499,Research & Development,17,3,Medical,1,1005,3,Male,100,3,2,Sales Executive,1,Married,5888,19802,6,Y,No,11,3,1,80,0,16,3,2,4,1,0,2
35,No,Travel_Rarely,615,Research & Development,1,3,Medical,1,1015,1,Male,78,2,2,Manufacturing Director,2,Married,11426,10965,0,Y,Yes,17,3,2,80,0,7,1,3,3,9,4,0
32,No,Travel_Frequently,387,Sales,7,2,Medical,1,379,3,Male,49,2,1,Manufacturing Director,2,Divorced,6263,9411,3,Y,No,21,3,2,80,0,18,2,2,10,6,4,7
50,No,Travel_Rarely,423,Research & Development,5,3,Life Sciences,1,1412,1,Male,51,3,1,Laboratory Technician,3,Single,6897,5521,0,Y,No,15,3,2,80,0,16,2,2,2,2,3,8
36,No,Travel_Rarely,793,Sales,26,3,Medical,1,1072,2,Male,40,2,1,Laboratory Technician,4,Married,1009,11875,5,Y,No,17,3,3,80,0,13,2,3,3,9,5,0
40,No,Travel_Frequently,102,Research & Development,5,3,Life Sciences,1,1092,3,Male,47,2,2,Laboratory Technician,2,Single,8818,2094,0,Y,No,20,3,3,80,1,16,2,2,12,0,0,6
53,No,Travel_Frequently,1250,Research & Development,1,2,Life Sciences,1,969,2,Male,54,2,1,Laboratory Technician,2,Single,4435,16705,1,Y,Yes,13,3,1,80,0,14,2,2,2,6,6,5
28,Yes,Travel_Frequently,1499,Research & Development,1,4,Medical,1,698,3,Male,91,2,2,Laboratory Technician,3,Married,2917,12333,2,Y,No,12,3,1,80,0,0,3,1,0,0,2,7
30,No,Travel_Rarely,558,Research & Development,21,1,Life Sciences,1,586,3,Female,43,2,1,Laboratory Technician,3,Single,3716,13307,0,Y,No,14,3,4,80,0,8,3,3,7,6,0,4
31,No,Travel_Rarely,852,Sales,6,3,Life Sciences,1,1,4,Female,100,3,1,Research Scientist,1,Single,9226,5686,1,Y,No,18,3,2,80,0,14,0,3,9,4,4,2
25,No,Travel_Rarely,708,Research & Development,16,2,Technical Degree,1,1671,1,Male,36,1,3,Laboratory Technician,3,Single,2872,10092,2,Y,No,11,3,4,80,0,27,0,1,7,4,0,0
37,No,Travel_Rarely,884,Research & Development,19,3,Life Sciences,1,1278,4,Male,49,3,1,Laboratory Technician,2,Married,6692,18155,1,Y,No,15,3,3,80,2,0,2,2,0,0,2,7
38,No,Travel_Rarely,102,Sales,5,2,Life Sciences,1,1893,3,Male,84,2,4,Research Scientist,3,Married,6239,15069,2,Y,Yes,20,3,2,80,0,10,1,2,4,5,4,1
37,No,Travel_Rarely,1286,Research & Development,1,3,Medical,1,1484,2,Male,96,3,1,Research Director,3,Married,8009,21865,3,Y,No,14,3,3,80,1,7,2,3,5,5,0,3
35,No,Travel_Frequently,1116,Research & Development,10,4,Technical Degree,1,1090,2,Male,100,3,2,Sales Executive,4,Divorced,2475,16803,5,Y,No,12,3,2,80,1,15,3,4,10,3,1,3
31,Yes,Travel_Rarely,1499,Sales,12,2,Medical,1,1176,4,Male,56,2,1,Human Resources,3,Single,4554,8481,0,Y,No,11,3,2,80,0,6,1,4,3,10,2,6
33,No,Travel_Frequently,398,Research & Development,13,4,Medical,1,873,3,Female,95,1,1,Research Scientist,2,Married,1009,26527,0,Y,No,16,3,3,80,0,20,0,3,7,5,5,1
29,Yes,Travel_Frequently,1170,Research & Development,7,1,Life Sciences,1,1780,1,Male,33,2,1,Laboratory Technician,4,Single,6052,11139,3,Y,Yes,11,3,3,80,0,11,2,3,3,9,0,5
60,No,Travel_Rarely,343,Research & Development,16,1,Other,1,744,3,Female,59,3,1,Sales Executive,2,Single,4590,16554,1,Y,No,11,3,2,80,2,11,2,2,0,10,0,2
36,Yes,Travel_Rarely,1207,Research & Development,1,2,Other,1,1007,1,Male,56,3,2,Research Scientist,1,Single,16978,20672,3,Y,No,17,3,1,80,0,3,1,3,6,7,0,4
42,Yes,Travel_Rarely,346,Research & Development,2,2,Life Sciences,1,1403,2,Female,30,3,4,Research Scientist,1,Married,1166,25565,3,Y,No,21,3,3,80,1,22,3,3,2,1,7,7
29,No,Travel_Rarely,165,Research & Development,3,1,Technical Degree,1,588,1,Female,31,4,1,Sales Executive,2,Married,7664,24715,4,Y,Yes,11,3,3,80,0,14,3,2,0,7,1,0
18,No,Travel_Rarely,777,Sales,13,3,Medical,1,1010,3,Female,74,1,1,Research Scientist,2,Divorced,8143,25829,2,Y,No,17,3,2,80,0,18,1,3,9,2,6,6
32,No,Travel_Rarely,688,Research & Development,11,2,Marketing,1,1604,2,Male,66,2,4,Manufacturing Director,2,Married,9279,2094,2,Y,No,17,3,3,80,1,20,1,1,12,3,0,9
21,No,Travel_Frequently,653,Research & Development,12,3,Medical,1,384,2,Male,45,1,1,Laboratory Technician,1,Single,1439,10223,2,Y,No,12,3,4,80,1,1,2,2,17,8,2,4
44,No,Travel_Rarely,579,Research & Development,20,1,Life Sciences,1,779,2,Female,39,2,1,Laboratory Technician,2,Married,3839,5312,4,Y,No,14,3,2,80,0,6,3,2,0,8,0,4
23,No,Travel_Rarely,277,Research & Development,9,1,Marketing,1,1839,4,Male,100,3,1,Research Scientist,3,Single,2672,9374,1,Y,Yes,16,3,4,80,0,22,3,2,3,6,0,3
28,No,Non-Travel,1200,Research & Development,1,2,Life Sciences,1,745,4,Male,59,2,2,Manager,1,Married,5720,18096,4,Y,No,11,3,2,80,0,8,3,3,9,0,9,7
35,No,Travel_Rarely,317,Human Resources,12,3,Life Sciences,1,921,2,Male,65,2,2,Manager,3,Married,10195,12667,4,Y,Yes,16,3,4,80,1,14,2,2,4,6,4,0
28,No,Travel_Rarely,122,Research & Development,7,3,Other,1,1447,4,Female,93,2,2,Sales Executive,2,Married,4334,8073,1,Y,Yes,13,3,2,80,1,13,2,3,1,9,0,1
18,No,Travel_Frequently,1059,Sales,2,3,Life Sciences,1,937,3,Male,74,2,1,Sales Executive,2,Divorced,11588,3792,2,Y,Yes,24,3,3,80,1,9,2,1,11,0,3,4
37,Yes,Travel_Rarely,743,Sales,5,2,Other,1,1200,1,Female,67,2,1,Sales Executive,3,Single,3281,6358,4,Y,No,14,3,2,80,0,8,2,1,0,8,3,2
30,No,Travel_Frequently,373,Research & Development,8,2,Medical,1,286,3,Female,76,2,3,Research Scientist,2,Divorced,8497,18541,1,Y,No,15,3,2,80,0,8,4,1,12,3,0,2
36,No,Travel_Frequently,645,Research & Development,24,2,Medical,1,1096,2,Male,45,2,1,Research Scientist,1,Single,5749,12154,0,Y,No,12,3,3,80,0,8,3,2,7,5,0,0
39,No,Travel_Rarely,870,Research & Development,6,1,Medical,1,567,1,Female,100,1,1,Laboratory Technician,4,Divorced,2090,16835,2,Y,No,11,3,2,80,0,11,3,3,4,3,1,0
45,Yes,Non-Travel,303,Research & Development,6,3,Medical,1,939,4,Female,70,2,1,Sales Executive,2,Married,8880,20320,0,Y,No,16,3,2,80,0,10,3,2,0,3,1,2
40,No,Travel_Frequently,601,Research & Development,2,5,Life Sciences,1,800,4,Female,88,2,1,Healthcare Representative,2,Divorced,5841,11168,2,Y,No,11,3,1,80,0,9,4,1,6,0,3,6
58,No,Travel_Frequently,1110,Sales,1,2,Life Sciences,1,439,4,Female,53,3,2,Laboratory Technician,3,Single,1009,9273,1,Y,No,13,3,3,80,0,0,4,1,0,4,5,3
37,No,Travel_Rarely,538,Research & Development,5,3,Medical,1,741,3,Female,48,1,2,Research Scientist,3,Single,9559,8698,3,Y,No,18,3,2,80,1,18,1,2,4,9,2,5
25,No,Travel_Rarely,556,Research & Development,11,2,Life Sciences,1,2001,2,Male,82,3,1,Manager,1,Married,1009,25918,4,Y,No,11,3,3,80,0,10,1,2,10,3,0,8
29,No,Travel_Rarely,953,Research & Development,20,2,Marketing,1,1082,3,Female,46,2,1,Healthcare Representative,3,Married,6580,23840,2,Y,No,17,3,2,80,1,16,2,3,6,4,0,6
35,No,Travel_Rarely,1191,Research & Development,16,3,Medical,1,1907,3,Male,100,3,3,Healthcare Representative,2,Married,4827,26047,0,Y,Yes,15,3,1,80,0,11,0,3,8,11,0,1
35,No,Non-Travel,423,Research & Development,11,1,Medical,1,945,3,Female,55,3,2,Research Scientist,1,Married,2153,5629,2,Y,No,19,3,1,80,0,7,0,3,5,1,0,1
43,Yes,Travel_Rarely,884,Research & Development,1,2,Medical,1,1,2,Female,66,1,1,Research Scientist,3,Married,3920,11271,2,Y,No,23,3,4,80,0,7,4,2,6,3,1,0
39,No,Travel_Rarely,1136,Research & Development,13,2,Technical Degree,1,232,3,Male,72,2,3,Sales Representative,1,Married,11576,19079,0,Y,No,17,3,3,80,0,20,2,2,7,0,4,1
39,No,Travel_Rarely,998,Research & Development,6,1,Medical,1,370,2,Male,30,3,2,Research Scientist,1,Married,11815,20310,0,Y,No,12,3,2,80,2,19,4,2,10,4,0,1
32,No,Travel_Frequently,568,Research & Development,21,3,Medical,1,945,1,Male,79,1,2,Research Scientist,1,Single,11013,26075,2,Y,Yes,18,3,3,80,1,11,4,3,13,8,0,0
42,No,Travel_Rarely,814,Sales,24,3,Life Sciences,1,452,4,Female,93,3,1,Research Director,4,Married,10946,14184,3,Y,No,14,3,4,80,1,20,6,3,17,3,0,0
20,No,Travel_Rarely,1273,Research & Development,1,3,Life Sciences,1,1615,3,Female,100,3,1,Laboratory Technician,2,Married,8630,26999,1,Y,Yes,15,3,2,80,0,0,3,2,8,2,0,0
38,No,Travel_Rarely,1450,Human Resources,22,4,Medical,1,2058,2,Female,60,2,3,Sales Representative,2,Single,5011,15752,4,Y,Yes,11,3,2,80,1,0,3,1,0,5,6,6
39,No,Travel_Rarely,795,Sales,8,1,Marketing,1,1804,4,Female,63,3,2,Laboratory Technician,3,Married,14261,17963,4,Y,No,20,3,1,80,1,20,1,2,8,0,6,0
33,Yes,Travel_Rarely,260,Research & Development,1,2,Life Sciences,1,89,2,Female,100,3,2,Laboratory Technician,3,Married,15653,9011,2,Y,No,15,3,3,80,0,0,2,1,0,4,3,4
28,Yes,Travel_Rarely,880,Sales,4,2,Life Sciences,1,1244,2,Male,78,1,1,Healthcare Representative,4,Single,14163,5968,4,Y,No,17,3,2,80,0,6,0,3,0,4,5,1
28,No,Travel_Rarely,1499,Research & Development,8,2,Medical,1,1421,1,Male,67,2,1,Sales Representative,2,Married,6648,2094,0,Y,No,16,3,3,80,0,16,2,2,10,6,1,4
40,No,Travel_Rarely,1273,Sales,22,2,Medical,1,1,3,Male,64,2,1,Manufacturing Director,1,Married,1448,10762,0,Y,No,14,3,2,80,1,12,2,3,10,7,4,9
37,No,Travel_Frequently,957,Research & Development,1,2,Medical,1,1,2,Male,48,2,1,Healthcare Representative,3,Married,4513,7951,5,Y,Yes,16,3,2,80,1,11,2,2,0,8,0,3
44,No,Travel_Rarely,1499,Sales,1,2,Technical Degree,1,889,3,Male,68,3,3,Research Scientist,2,Single,8180,21284,0,Y,No,19,3,4,80,1,6,1,4,8,5,8,8
27,No,Travel_Frequently,769,Research & Development,4,3,Medical,1,1366,2,Male,54,2,3,Research Scientist,1,Single,2072,5171,2,Y,No,18,3,1,80,1,25,4,2,3,0,3,5
42,No,Travel_Rarely,847,Research & Development,1,2,Life Sciences,1,1240,2,Female,58,3,1,Laboratory Technician,3,Single,4312,9241,0,Y,No,11,3,2,80,0,12,1,3,7,6,5,0
24,No,Travel_Rarely,1173,Research & Development,12,4,Life Sciences,1,1527,2,Male,81,2,2,Research Scientist,3,Married,10648,4620,3,Y,Yes,12,3,3,80,0,18,1,2,12,1,0,5
24,No,Travel_Rarely,252,Research & Development,9,2,Medical,1,1006,3,Female,51,3,2,Healthcare Representative,1,Single,13252,6000,2,Y,No,13,3,3,80,0,2,1,3,1,2,1,10
23,No,Travel_Rarely,831,Human Resources,3,3,Medical,1,1,2,Male,67,2,2,Sales Executive,2,Single,1009,8848,3,Y,Yes,11,3,1,80,0,6,2,3,0,7,4,3
38,No,Travel_Rarely,991,Research & Development,21,4,Technical Degree,1,1837,3,Female,48,2,2,Sales Executive,3,Divorced,7545,13178,4,Y,No,19,3,3,80,0,19,2,1,3,3,1,2
38,No,Travel_Rarely,435,Research & Development,10,2,Marketing,1,1486,4,Male,67,2,1,Laboratory Technician,2,Married,5542,10503,6,Y,No,14,3,3,80,1,8,1,2,15,8,4,2
28,No,Travel_Rarely,1081,Research & Development,12,1,Marketing,1,603,2,Female,74,2,3,Sales Executive,2,Married,1009,17621,7,Y,No,17,3,2,80,1,9,3,2,9,3,2,6
31,No,Travel_Rarely,843,Research & Development,3,2,Life Sciences,1,794,2,Male,60,3,3,Manufacturing Director,3,Married,13272,25969,3,Y,No,13,3,4,80,0,10,4,3,11,5,0,4
50,No,Travel_Frequently,401,Sales,1,1,Medical,1,1669,1,Female,87,1,2,Research Director,3,Divorced,1344,2094,0,Y,No,12,3,2,80,0,8,0,2,1,13,8,6
28,No,Travel_Rarely,227,Sales,6,2,Medical,1,1192,4,Female,52,3,1,Sales Executive,2,Single,12801,22924,2,Y,Yes,20,3,3,80,0,16,2,3,12,9,0,2
43,No,Non-Travel,521,Research & Development,15,2,Marketing,1,833,3,Female,75,1,1,Laboratory Technician,4,Divorced,1009,12141,2,Y,Yes,16,3,3,80,1,0,1,1,22,1,0,7
34,No,Travel_Rarely,518,Research & Development,4,2,Life Sciences,1,1348,1,Male,81,3,1,Sales Executive,2,Married,10977,10865,1,Y,No,19,3,4,80,0,4,4,1,3,7,2,1
40,No,Travel_Rarely,463,Sales,11,2,Life Sciences,1,1336,3,Male,61,2,1,Sales Executive,1,Married,3825,6413,5,Y,Yes,11,3,2,80,0,5,1,1,0,0,5,4
36,No,Travel_Rarely,869,Research & Development,2,2,Life Sciences,1,566,2,Male,47,3,1,Sales Representative,2,Married,1467,7782,6,Y,No,15,3,1,80,0,16,2,3,0,3,8,9
46,No,Travel_Rarely,716,Research & Development,5,2,Marketing,1,1027,2,Female,100,2,1,Research Scientist,4,Single,6754,23931,1,Y,No,16,3,2,80,0,4,0,3,5,3,4,2
45,No,Travel_Rarely,364,Sales,4,1,Life Sciences,1,2068,2,Female,90,2,2,Sales Representative,1,Single,8214,6376,0,Y,Yes,13,3,1,80,2,2,0,4,0,0,4,0
35,No,Travel_Rarely,1115,Sales,6,3,Life Sciences,1,1172,2,Male,49,2,3,Sales Representative,3,Divorced,2026,12735,7,Y,No,13,3,2,80,0,21,1,1,5,7,6,3
38,Yes,Travel_Rarely,1412,Sales,7,3,Other,1,1355,3,Male,66,1,1,Laboratory Technician,3,Divorced,11909,12751,3,Y,No,19,3,2,80,0,7,3,3,11,3,4,6
39,Yes,Non-Travel,1454,Research & Development,9,4,Life Sciences,1,660,2,Female,98,2,2,Laboratory Technician,3,Divorced,5365,2094,2,Y,Yes,20,3,3,80,1,6,1,2,6,2,1,4
34,No,Travel_Rarely,881,Research & Development,3,1,Medical,1,982,3,Male,58,2,1,Laboratory Technician,4,Married,1009,22796,0,Y,No,19,3,2,80,0,19,2,3,0,0,5,7
37,No,Travel_Rarely,514,Sales,6,1,Life Sciences,1,803,3,Male,100,2,1,Research Scientist,4,Divorced,11407,25074,5,Y,Yes,15,3,3,80,0,2,5,2,9,3,5,4
34,No,Travel_Rarely,102,Sales,3,2,Medical,1,5,2,Male,48,2,2,Manufacturing Director,3,Married,3206,10961,0,Y,Yes,17,3,3,80,0,21,1,3,4,2,1,0
39,No,Travel_Rarely,804,Research & Development,11,1,Medical,1,538,1,Female,57,3,1,Research Scientist,2,Married,1260,4902,0,Y,No,14,3,1,80,0,9,3,1,2,0,0,8
42,No,Travel_Rarely,1271,Research & Development,13,3,Human Resources,1,969,2,Male,51,3,2,Healthcare Representative,3,Married,1009,15397,0,Y,Yes,15,3,2,80,1,17,1,2,18,0,2,0
38,No,Travel_Rarely,102,Research & Development,23,1,Technical Degree,1,845,4,Female,75,3,1,Research Scientist,3,Single,6203,17251,0,Y,Yes,15,3,2,80,2,12,1,2,3,2,0,3
43,No,Travel_Rarely,847,Sales,11,2,Medical,1,769,3,Female,52,3,1,Research Director,1,Divorced,7222,14086,1,Y,No,19,3,2,80,1,8,2,3,4,5,0,11
31,No,Travel_Rarely,552,Research & Development,19,2,Medical,1,1032,1,Male,67,2,2,Sales Executive,4,Single,4655,25550,4,Y,Yes,16,3,2,80,1,0,2,2,0,0,0,1
29,No,Travel_Frequently,593,Sales,4,2,Life Sciences,1,1382,2,Male,87,1,2,Research Scientist,2,Single,10390,16087,0,Y,Yes,19,3,2,80,0,24,4,2,0,5,3,0
19,No,Non-Travel,697,Research & Development,14,2,Medical,1,896,1,Male,53,3,2,Sales Executive,2,Married,4322,3366,0,Y,No,13,3,2,80,1,8,0,1,12,0,1,1
26,No,Travel_Frequently,822,Sales,1,2,Life Sciences,1,956,3,Male,84,2,2,Sales Representative,2,Divorced,1009,20891,3,Y,Yes,11,3,2,80,1,10,2,3,12,5,5,2
45,No,Travel_Frequently,770,Research & Development,15,2,Marketing,1,1055,4,Male,76,1,2,Healthcare Representative,1,Single,4302,10307,0,Y,Yes,16,3,1,80,0,7,3,4,8,3,0,4
57,No,Non-Travel,861,Sales,3,1,Technical Degree,1,1137,3,Female,67,4,2,Human Resources,3,Divorced,1845,19583,2,Y,Yes,20,3,3,80,0,14,4,3,10,2,7,10
32,No,Travel_Rarely,1187,Research & Development,2,2,Medical,1,985,3,Female,65,3,1,Sales Executive,1,Single,13552,22040,5,Y,No,13,4,2,80,1,10,3,2,13,0,5,3
39,Yes,Travel_Rarely,729,Research & Development,7,2,Marketing,1,1023,2,Female,76,2,1,Laboratory Technician,1,Married,6979,4824,1,Y,No,11,3,2,80,1,8,0,2,13,2,1,3
33,Yes,Travel_Rarely,102,Research & Development,1,3,Life Sciences,1,1234,2,Male,38,3,1,Laboratory Technician,2,Single,1040,24380,0,Y,No,13,3,2,80,1,25,3,3,6,10,6,2
18,Yes,Travel_Rarely,769,Research & Development,1,2,Medical,1,539,2,Female,60,2,2,Sales Representative,2,Married,3038,14705,2,Y,No,19,3,2,80,0,9,1,2,9,1,3,0
44,No,Travel_Rarely,907,Research & Development,16,2,Medical,1,1,1,Male,53,3,2,Sales Executive,3,Married,1245,15929,3,Y,No,23,3,3,80,1,13,5,2,0,0,0,0
18,No,Travel_Frequently,673,Research & Development,9,2,Human Resources,1,724,2,Female,91,2,1,Research Scientist,1,Married,4656,23721,5,Y,No,13,3,1,80,0,1,3,4,2,3,0,2
33,Yes,Travel_Rarely,926,Research & Development,5,3,Life Sciences,1,792,3,Male,58,3,1,Laboratory Technician,3,Married,13442,18277,2,Y,No,16,3,3,80,0,15,4,3,14,0,5,7
51,No,Travel_Rarely,1056,Research & Development,1,2,Life Sciences,1,1819,1,Male,84,2,4,Laboratory Technician,3,Married,1009,7373,5,Y,Yes,13,3,1,80,0,8,3,2,13,0,0,4
44,No,Travel_Rarely,1049,Sales,1,3,Technical Degree,1,1780,3,Male,30,2,3,Sales Representative,2,Divorced,10122,26999,0,Y,No,15,3,3,80,1,30,1,2,12,3,0,0
